years_forcing,months_forcing,precipforc_1,precipforc_2,tsaforc_1,tsaforc_2
516,6,0.0241870020274469,0.0241870020274469,6.41684300842734,6.41684300842734
516,7,0.0235430455834768,0.0235430455834768,9.07293114382045,9.07293114382045
516,8,0.0253605838463512,0.0253605838463512,6.41684300842736,6.41684300842736
516,9,0.0235833358738873,0.0235833358738873,-0.83972472684748,-0.83972472684748
516,10,0.0243417594404125,0.0243417594404125,-10.7523805975154,-10.7523805975154
516,11,0.0252495171225289,0.0252495171225289,-20.6650364681833,-20.6650364681833
516,12,0.0240621523013128,0.0240621523013128,-27.9216042034581,-27.9216042034581
517,1,0.0241367413204288,0.0241367413204288,-30.079159152401,-30.079159152401
517,2,0.0237082079808273,0.0237082079808273,-27.4295699394301,-27.4295699394301
517,3,0.0226564919954905,0.0226564919954905,-20.190757590407,-20.190757590407
517,4,0.0250149838135606,0.0250149838135606,-10.3023560284129,-10.3023560284129
517,5,0.0231603319273269,0.0231603319273269,-0.4139544664189,-0.4139544664189
517,6,0.0241788675510273,0.0241788675510273,6.82485788260419,6.82485788260419
517,7,0.0236787694877092,0.0236787694877092,9.47444709557515,9.47444709557515
517,8,0.0233307063058756,0.0233307063058756,6.82485788260421,6.82485788260421
517,9,0.0238547373244419,0.0238547373244419,-0.41395446641889,-0.41395446641889
517,10,0.0226792583311418,0.0226792583311418,-10.3023560284129,-10.3023560284129
517,11,0.0230052554070481,0.0230052554070481,-20.1907575904069,-20.1907575904069
517,12,0.023282386264148,0.023282386264148,-27.42956993943,-27.42956993943
518,1,0.0264347695095251,0.0264347695095251,-30.1728396923038,-30.1728396923038
518,2,0.0260935284992341,0.0260935284992341,-27.5057040884136,-27.5057040884136
518,3,0.0271004930877463,0.0271004930877463,-20.2189541079096,-20.2189541079096
518,4,0.0256963858059319,0.0256963858059319,-10.2650685235153,-10.2650685235153
518,5,0.0265024296023892,0.0265024296023892,-0.311182939120981,-0.311182939120981
518,6,0.0257577240404615,0.0257577240404615,6.97556704138308,6.97556704138308
518,7,0.0276681906087467,0.0276681906087467,9.64270264527333,9.64270264527333
518,8,0.0266730371184713,0.0266730371184713,6.97556704138309,6.97556704138309
518,9,0.0254159932901552,0.0254159932901552,-0.31118293912097,-0.31118293912097
518,10,0.0255588801779306,0.0255588801779306,-10.2650685235153,-10.2650685235153
518,11,0.0265430591531998,0.0265430591531998,-20.2189541079095,-20.2189541079095
518,12,0.0260693978565083,0.0260693978565083,-27.5057040884136,-27.5057040884136
519,1,0.0297511989423061,0.0297511989423061,-30.1415200681337,-30.1415200681337
519,2,0.029042612002395,0.029042612002395,-27.4594979582755,-27.4594979582755
519,3,0.0302352692571968,0.0302352692571968,-20.1320772871199,-20.1320772871199
519,4,0.0291525414713517,0.0291525414713517,-10.122634506106,-10.122634506106
519,5,0.027946506333322,0.027946506333322,-0.11319172509214,-0.11319172509214
519,6,0.0297384403052247,0.0297384403052247,7.21422894606354,7.21422894606354
519,7,0.0275121994854454,0.0275121994854454,9.89625105592175,9.89625105592175
519,8,0.0284796967162121,0.0284796967162121,7.21422894606356,7.21422894606356
519,9,0.0280194521144293,0.0280194521144293,-0.113191725092131,-0.113191725092131
519,10,0.0294591275703705,0.0294591275703705,-10.122634506106,-10.122634506106
519,11,0.028290726499355,0.028290726499355,-20.1320772871199,-20.1320772871199
519,12,0.0287834448627112,0.0287834448627112,-27.4594979582755,-27.4594979582755
520,1,0.0307087711971489,0.0307087711971489,-30.2141238097848,-30.2141238097848
520,2,0.0301077237562668,0.0301077237562668,-27.5304027001089,-27.5304027001089
520,3,0.0306535631505172,0.0306535631505172,-20.1983402751293,-20.1983402751293
520,4,0.0297430975903639,0.0297430975903639,-10.1825567404738,-10.1825567404738
520,5,0.029902112070619,0.029902112070619,-0.166773205818306,-0.166773205818306
520,6,0.0302905498656706,0.0302905498656706,7.16528921916132,7.16528921916132
520,7,0.0289451250261919,0.0289451250261919,9.8490103288372,9.8490103288372
520,8,0.029957788238832,0.029957788238832,7.16528921916133,7.16528921916133
520,9,0.0311540033125046,0.0311540033125046,-0.166773205818297,-0.166773205818297
520,10,0.030003232717062,0.030003232717062,-10.1825567404738,-10.1825567404738
520,11,0.0314303236194019,0.0314303236194019,-20.1983402751292,-20.1983402751292
520,12,0.0318269086417761,0.0318269086417761,-27.5304027001089,-27.5304027001089
521,1,0.0299934640045563,0.0299934640045563,-30.4124617418059,-30.4124617418059
521,2,0.0303141269080501,0.0303141269080501,-27.7338760758802,-27.7338760758802
521,3,0.0300319532559536,0.0300319532559536,-20.4158439441456,-20.4158439441456
521,4,0.029406409932437,0.029406409932437,-10.4192261464853,-10.4192261464853
521,5,0.0301935585839466,0.0301935585839466,-0.42260834882498,-0.42260834882498
521,6,0.029951351926866,0.029951351926866,6.89542378290966,6.89542378290966
521,7,0.0303853125422214,0.0303853125422214,9.57400944883533,9.57400944883533
521,8,0.0313808663202205,0.0313808663202205,6.89542378290968,6.89542378290968
521,9,0.0293592347310255,0.0293592347310255,-0.422608348824969,-0.422608348824969
521,10,0.029389071041936,0.029389071041936,-10.4192261464853,-10.4192261464853
521,11,0.0290952375709315,0.0290952375709315,-20.4158439441455,-20.4158439441455
521,12,0.0310373104962315,0.0310373104962315,-27.7338760758802,-27.7338760758802
522,1,0.0298735958980675,0.0298735958980675,-30.4091941265688,-30.4091941265688
522,2,0.0284698343041094,0.0284698343041094,-27.6979242132793,-27.6979242132793
522,3,0.0285761833754181,0.0285761833754181,-20.2905970571394,-20.2905970571394
522,4,0.0288762503349829,0.0288762503349829,-10.17199998771,-10.17199998771
522,5,0.0293925778123463,0.0293925778123463,-0.053402918280586,-0.053402918280586
522,6,0.0301552551395764,0.0301552551395764,7.35392423785929,7.35392423785929
522,7,0.0297662543137359,0.0297662543137359,10.0651941511488,10.0651941511488
522,8,0.0299821213155561,0.0299821213155561,7.35392423785931,7.35392423785931
522,9,0.0276237008082343,0.0276237008082343,-0.0534029182805771,-0.0534029182805771
522,10,0.0300982287834515,0.0300982287834515,-10.17199998771,-10.17199998771
522,11,0.028413645714505,0.028413645714505,-20.2905970571394,-20.2905970571394
522,12,0.0296865009567457,0.0296865009567457,-27.6979242132792,-27.6979242132792
523,1,0.0287651451163055,0.0287651451163055,-31.1728945312756,-31.1728945312756
523,2,0.028818484867972,0.028818484867972,-28.3931667156472,-28.3931667156472
523,3,0.0277596764006781,0.0277596764006781,-20.7988090921379,-20.7988090921379
523,4,0.0277669421217809,0.0277669421217809,-10.4247236530001,-10.4247236530001
523,5,0.0281435233877817,0.0281435233877817,-0.0506382138623795,-0.0506382138623795
523,6,0.0285834208525643,0.0285834208525643,7.54371940964695,7.54371940964695
523,7,0.0278342746405422,0.0278342746405422,10.3234472252754,10.3234472252754
523,8,0.0290798424650061,0.0290798424650061,7.54371940964696,7.54371940964696
523,9,0.0282958289673341,0.0282958289673341,-0.0506382138623707,-0.0506382138623707
523,10,0.0280634344170986,0.0280634344170986,-10.4247236530001,-10.4247236530001
523,11,0.0296401597859423,0.0296401597859423,-20.7988090921378,-20.7988090921378
523,12,0.0284313100596189,0.0284313100596189,-28.3931667156472,-28.3931667156472
524,1,0.0276918077552834,0.0276918077552834,-31.2354921567535,-31.2354921567535
524,2,0.0276415754146238,0.0276415754146238,-28.4795201790698,-28.4795201790698
524,3,0.0284138171589678,0.0284138171589678,-20.9500647118021,-20.9500647118021
524,4,0.0280843382665071,0.0280843382665071,-10.6646372668507,-10.6646372668507
524,5,0.0281228152431196,0.0281228152431196,-0.379209821899254,-0.379209821899254
524,6,0.0276077377887085,0.0276077377887085,7.15024564536853,7.15024564536853
524,7,0.0272275843030275,0.0272275843030275,9.90621762305217,9.90621762305217
524,8,0.0265510484857705,0.0265510484857705,7.15024564536854,7.15024564536854
524,9,0.0273073202498641,0.0273073202498641,-0.379209821899245,-0.379209821899245
524,10,0.0261878822175268,0.0261878822175268,-10.6646372668506,-10.6646372668506
524,11,0.0276360272052208,0.0276360272052208,-20.950064711802,-20.950064711802
524,12,0.0269000634211931,0.0269000634211931,-28.4795201790698,-28.4795201790698
525,1,0.0274486290667673,0.0274486290667673,-31.7563883353285,-31.7563883353285
525,2,0.0271240071658518,0.0271240071658518,-28.932069129087,-28.932069129087
525,3,0.0274960599577044,0.0274960599577044,-21.2158855608428,-21.2158855608428
525,4,0.0277381481891764,0.0277381481891764,-10.675382786357,-10.675382786357
525,5,0.0263384808974081,0.0263384808974081,-0.134880011871346,-0.134880011871346
525,6,0.0274824087841576,0.0274824087841576,7.58130355637292,7.58130355637292
525,7,0.0286515673927459,0.0286515673927459,10.4056227626144,10.4056227626144
525,8,0.0283908660843491,0.0283908660843491,7.58130355637294,7.58130355637294
525,9,0.0270336421006849,0.0270336421006849,-0.134880011871335,-0.134880011871335
525,10,0.0272979427667524,0.0272979427667524,-10.675382786357,-10.675382786357
525,11,0.0276290918459315,0.0276290918459315,-21.2158855608427,-21.2158855608427
525,12,0.0279299222399499,0.0279299222399499,-28.932069129087,-28.932069129087
526,1,0.0277945668259235,0.0277945668259235,-32.0985981533806,-32.0985981533806
526,2,0.0289948221000263,0.0289948221000263,-29.1428553880239,-29.1428553880239
526,3,0.0300246568694245,0.0300246568694245,-21.0676159789654,-21.0676159789654
526,4,0.0296112236610966,0.0296112236610966,-10.0366338045502,-10.0366338045502
526,5,0.0285896291552243,0.0285896291552243,0.994348369864914,0.994348369864914
526,6,0.0297921099699499,0.0297921099699499,9.06958777892344,9.06958777892344
526,7,0.0290956005652354,0.0290956005652354,12.0253305442801,12.0253305442801
526,8,0.027322970432408,0.027322970432408,9.06958777892346,9.06958777892346
526,9,0.0288456850456282,0.0288456850456282,0.994348369864925,0.994348369864925
526,10,0.0281170436221379,0.0281170436221379,-10.0366338045502,-10.0366338045502
526,11,0.0292784983341002,0.0292784983341002,-21.0676159789654,-21.0676159789654
526,12,0.0288913133083094,0.0288913133083094,-29.1428553880239,-29.1428553880239
527,1,0.0275843832245448,0.0275843832245448,-31.6306684798803,-31.6306684798803
527,2,0.0279551359766366,0.0279551359766366,-28.7200133817533,-28.7200133817533
527,3,0.0275914944526399,0.0275914944526399,-20.767955770361,-20.767955770361
527,4,0.0263063209044836,0.0263063209044836,-9.90524306084174,-9.90524306084174
527,5,0.0263071411504955,0.0263071411504955,0.957469648677527,0.957469648677527
527,6,0.0279914409649742,0.0279914409649742,8.90952726006983,8.90952726006983
527,7,0.0286120273017876,0.0286120273017876,11.8201823581968,11.8201823581968
527,8,0.0289149002483813,0.0289149002483813,8.90952726006985,8.90952726006985
527,9,0.0288762005595546,0.0288762005595546,0.957469648677538,0.957469648677538
527,10,0.0273635232922905,0.0273635232922905,-9.90524306084172,-9.90524306084172
527,11,0.0285526976989488,0.0285526976989488,-20.767955770361,-20.767955770361
527,12,0.027508763974747,0.027508763974747,-28.7200133817533,-28.7200133817533
528,1,0.0262104524887396,0.0262104524887396,-31.3935348976227,-31.3935348976227
528,2,0.026731469841036,0.026731469841036,-28.5068327215388,-28.5068327215388
528,3,0.0271013371654944,0.0271013371654944,-20.6202157101578,-20.6202157101578
528,4,0.0263351697888609,0.0263351697888609,-9.84689652269294,-9.84689652269294
528,5,0.0256365538539896,0.0256365538539896,0.926422664771922,0.926422664771922
528,6,0.0259820735755001,0.0259820735755001,8.81303967615287,8.81303967615287
528,7,0.0265919395667146,0.0265919395667146,11.6997418522368,11.6997418522368
528,8,0.0251484397273626,0.0251484397273626,8.81303967615289,8.81303967615289
528,9,0.0260579226728713,0.0260579226728713,0.926422664771932,0.926422664771932
528,10,0.025614641451412,0.025614641451412,-9.84689652269293,-9.84689652269293
528,11,0.0269491488110589,0.0269491488110589,-20.6202157101578,-20.6202157101578
528,12,0.0264024507753121,0.0264024507753121,-28.5068327215387,-28.5068327215387
529,1,0.0271950182049893,0.0271950182049893,-31.4288476075964,-31.4288476075964
529,2,0.0261865642266801,0.0261865642266801,-28.5350767579727,-28.5350767579727
529,3,0.0275928513847679,0.0275928513847679,-20.629147771339,-20.629147771339
529,4,0.0275523995114799,0.0275523995114799,-9.8294479350817,-9.8294479350817
529,5,0.0263412434629821,0.0263412434629821,0.970251901175629,0.970251901175629
529,6,0.0257627523547802,0.0257627523547802,8.8761808878093,8.8761808878093
529,7,0.0259988427343652,0.0259988427343652,11.769951737433,11.769951737433
529,8,0.0261356238431311,0.0261356238431311,8.87618088780932,8.87618088780932
529,9,0.0261708670560789,0.0261708670560789,0.97025190117564,0.97025190117564
529,10,0.0283350344770935,0.0283350344770935,-9.82944793508169,-9.82944793508169
529,11,0.0262916542350968,0.0262916542350968,-20.629147771339,-20.629147771339
529,12,0.0269067499954499,0.0269067499954499,-28.5350767579727,-28.5350767579727
530,1,0.0276705465299492,0.0276705465299492,-31.5162286226244,-31.5162286226244
530,2,0.0278369781245266,0.0278369781245266,-28.6125839428747,-28.6125839428747
530,3,0.0281571522670508,0.0281571522670508,-20.6796791506713,-20.6796791506713
530,4,0.0264204257363113,0.0264204257363113,-9.84312967871824,-9.84312967871824
530,5,0.0269358648494024,0.0269358648494024,0.993419793234846,0.993419793234846
530,6,0.0284611528328084,0.0284611528328084,8.92632458543821,8.92632458543821
530,7,0.0266415740585923,0.0266415740585923,11.829969265188,11.829969265188
530,8,0.026031785610923,0.026031785610923,8.92632458543823,8.92632458543823
530,9,0.027016517883606,0.027016517883606,0.993419793234857,0.993419793234857
530,10,0.027047865957548,0.027047865957548,-9.84312967871823,-9.84312967871823
530,11,0.027657605544192,0.027657605544192,-20.6796791506713,-20.6796791506713
530,12,0.0268716947714099,0.0268716947714099,-28.6125839428747,-28.6125839428747
531,1,0.0287553049610774,0.0287553049610774,-31.782010437849,-31.782010437849
531,2,0.028055931528814,0.028055931528814,-28.8328278482834,-28.8328278482834
531,3,0.0285956760017115,0.0285956760017115,-20.7755111727928,-20.7755111727928
531,4,0.0287154228723659,0.0287154228723659,-9.7690119077365,-9.7690119077365
531,5,0.0266916363697926,0.0266916363697926,1.23748735731974,1.23748735731974
531,6,0.0269194500518462,0.0269194500518462,9.29480403281043,9.29480403281043
531,7,0.0277224751083235,0.0277224751083235,12.243986622376,12.243986622376
531,8,0.029198926811537,0.029198926811537,9.29480403281045,9.29480403281045
531,9,0.0277150412748537,0.0277150412748537,1.23748735731975,1.23748735731975
531,10,0.0286935161674094,0.0286935161674094,-9.76901190773649,-9.76901190773649
531,11,0.0280062317398574,0.0280062317398574,-20.7755111727927,-20.7755111727927
531,12,0.027561077113509,0.027561077113509,-28.8328278482834,-28.8328278482834
532,1,0.0263374586476379,0.0263374586476379,-31.8929139113711,-31.8929139113711
532,2,0.0283033014814482,0.0283033014814482,-28.9613405458376,-28.9613405458376
532,3,0.0284000720287187,0.0284000720287187,-20.9521331650843,-20.9521331650843
532,4,0.0276700779391949,0.0276700779391949,-10.0113524187976,-10.0113524187976
532,5,0.0274043065683361,0.0274043065683361,0.929428327489223,0.929428327489223
532,6,0.0282824656171791,0.0282824656171791,8.9386357082425,8.9386357082425
532,7,0.0282276481738487,0.0282276481738487,11.870209073776,11.870209073776
532,8,0.0276073818402471,0.0276073818402471,8.93863570824252,8.93863570824252
532,9,0.0261753331454078,0.0261753331454078,0.929428327489234,0.929428327489234
532,10,0.0273759960167644,0.0273759960167644,-10.0113524187975,-10.0113524187975
532,11,0.0271441334601785,0.0271441334601785,-20.9521331650843,-20.9521331650843
532,12,0.0286563194055998,0.0286563194055998,-28.9613405458376,-28.9613405458376
533,1,0.0272801215585835,0.0272801215585835,-32.0095595118891,-32.0095595118891
533,2,0.026237073432478,0.026237073432478,-29.0520725982506,-29.0520725982506
533,3,0.0264348754054965,0.0264348754054965,-20.9720680874703,-20.9720680874703
533,4,0.0273663443418696,0.0273663443418696,-9.93457666305142,-9.93457666305142
533,5,0.0274627341246863,0.0274627341246863,1.10291476136739,1.10291476136739
533,6,0.0265817533148977,0.0265817533148977,9.18291927214777,9.18291927214777
533,7,0.0269983239244512,0.0269983239244512,12.1404061857862,12.1404061857862
533,8,0.026628624168761,0.026628624168761,9.18291927214778,9.18291927214778
533,9,0.0271960340586524,0.0271960340586524,1.1029147613674,1.1029147613674
533,10,0.0263624211081814,0.0263624211081814,-9.93457666305141,-9.93457666305141
533,11,0.0276112770837694,0.0276112770837694,-20.9720680874702,-20.9720680874702
533,12,0.0285358996813059,0.0285358996813059,-29.0520725982506,-29.0520725982506
534,1,0.0274509591928036,0.0274509591928036,-31.9890811254426,-31.9890811254426
534,2,0.0276407492212706,0.0276407492212706,-29.0468986052272,-29.0468986052272
534,3,0.0278460062342988,0.0278460062342988,-21.0087064748575,-21.0087064748575
534,4,0.0276889444199447,0.0276889444199447,-10.0283318242724,-10.0283318242724
534,5,0.0270496039798436,0.0270496039798436,0.952042826312624,0.952042826312624
534,6,0.0274296329269531,0.0274296329269531,8.99023495668227,8.99023495668227
534,7,0.0280896951491905,0.0280896951491905,11.9324174768977,11.9324174768977
534,8,0.0272397086669177,0.0272397086669177,8.99023495668229,8.99023495668229
534,9,0.0270267602370608,0.0270267602370608,0.952042826312635,0.952042826312635
534,10,0.0284637359583651,0.0284637359583651,-10.0283318242724,-10.0283318242724
534,11,0.0268284381874658,0.0268284381874658,-21.0087064748575,-21.0087064748575
534,12,0.0263315367084714,0.0263315367084714,-29.0468986052271,-29.0468986052271
535,1,0.0277746710903327,0.0277746710903327,-31.4553852331784,-31.4553852331784
535,2,0.0274112076753871,0.0274112076753871,-28.6021111773963,-28.6021111773963
535,3,0.0272830128716425,0.0272830128716425,-20.8068214890817,-20.8068214890817
535,4,0.0280071381239591,0.0280071381239591,-10.158257744985,-10.158257744985
535,5,0.0267652390550847,0.0267652390550847,0.490305999111674,0.490305999111674
535,6,0.0269669717837502,0.0269669717837502,8.28559568742633,8.28559568742633
535,7,0.0276114233037443,0.0276114233037443,11.1388697432084,11.1388697432084
535,8,0.0273271744220919,0.0273271744220919,8.28559568742635,8.28559568742635
535,9,0.0279144613999339,0.0279144613999339,0.490305999111685,0.490305999111685
535,10,0.0277478755200979,0.0277478755200979,-10.158257744985,-10.158257744985
535,11,0.0287542255469658,0.0287542255469658,-20.8068214890817,-20.8068214890817
535,12,0.0268938979348466,0.0268938979348466,-28.6021111773963,-28.6021111773963
536,1,0.0257270138342879,0.0257270138342879,-31.2166792962262,-31.2166792962262
536,2,0.0261341970671371,0.0261341970671371,-28.4048824189087,-28.4048824189087
536,3,0.0265994290993893,0.0265994290993893,-20.7229104895139,-20.7229104895139
536,4,0.0264303328804564,0.0264303328804564,-10.2291416828015,-10.2291416828015
536,5,0.0253008431836659,0.0253008431836659,0.264627123910806,0.264627123910806
536,6,0.0273403523355666,0.0273403523355666,7.94659905330567,7.94659905330567
536,7,0.0267368445225807,0.0267368445225807,10.7583959306232,10.7583959306232
536,8,0.0265534319687934,0.0265534319687934,7.94659905330569,7.94659905330569
536,9,0.0259086313494634,0.0259086313494634,0.264627123910817,0.264627123910817
536,10,0.0255015766538095,0.0255015766538095,-10.2291416828015,-10.2291416828015
536,11,0.026831860515521,0.026831860515521,-20.7229104895138,-20.7229104895138
536,12,0.026706723919148,0.026706723919148,-28.4048824189087,-28.4048824189087
537,1,0.0262578390046793,0.0262578390046793,-31.6627419202421,-31.6627419202421
537,2,0.0266385436328234,0.0266385436328234,-28.798714264912,-28.798714264912
537,3,0.0270291845205839,0.0270291845205839,-20.974045196268,-20.974045196268
537,4,0.0270407311709296,0.0270407311709296,-10.2853484722939,-10.2853484722939
537,5,0.0262569012486947,0.0262569012486947,0.403348251680232,0.403348251680232
537,6,0.0263901749461957,0.0263901749461957,8.2280173203243,8.2280173203243
537,7,0.0280051121673652,0.0280051121673652,11.0920449756544,11.0920449756544
537,8,0.0263346301013874,0.0263346301013874,8.22801732032431,8.22801732032431
537,9,0.0255799629696405,0.0255799629696405,0.403348251680242,0.403348251680242
537,10,0.0257875869535418,0.0257875869535418,-10.2853484722938,-10.2853484722938
537,11,0.0258800828138883,0.0258800828138883,-20.9740451962679,-20.9740451962679
537,12,0.0272565486042352,0.0272565486042352,-28.798714264912,-28.798714264912
538,1,0.0249622954621491,0.0249622954621491,-31.5972541268033,-31.5972541268033
538,2,0.025551363778869,0.025551363778869,-28.7425305135027,-28.7425305135027
538,3,0.0244947314107971,0.0244947314107971,-20.9432805603987,-20.9432805603987
538,4,0.0253261625810887,0.0253261625810887,-10.2893069939941,-10.2893069939941
538,5,0.026290310626924,0.026290310626924,0.364666572410513,0.364666572410513
538,6,0.0246656376755809,0.0246656376755809,8.16391652551449,8.16391652551449
538,7,0.0253027248842662,0.0253027248842662,11.0186401388151,11.0186401388151
538,8,0.0253805964605746,0.0253805964605746,8.16391652551451,8.16391652551451
538,9,0.0254450206788878,0.0254450206788878,0.364666572410524,0.364666572410524
538,10,0.0257039291052743,0.0257039291052743,-10.2893069939941,-10.2893069939941
538,11,0.024586212075095,0.024586212075095,-20.9432805603987,-20.9432805603987
538,12,0.0254736831534032,0.0254736831534032,-28.7425305135026,-28.7425305135026
539,1,0.025318788152157,0.025318788152157,-31.8892998627739,-31.8892998627739
539,2,0.0267166076208921,0.0267166076208921,-28.996326838537,-28.996326838537
539,3,0.0271699294330173,0.0271699294330173,-21.0925775513958,-21.0925775513958
539,4,0.0266690664646544,0.0266690664646544,-10.2958552400176,-10.2958552400176
539,5,0.0265333751937013,0.0265333751937013,0.500867071360505,0.500867071360505
539,6,0.0268666696518786,0.0268666696518786,8.40461635850179,8.40461635850179
539,7,0.0251254127707428,0.0251254127707428,11.2975893827387,11.2975893827387
539,8,0.0262527109306864,0.0262527109306864,8.40461635850181,8.40461635850181
539,9,0.0261566944012618,0.0261566944012618,0.500867071360515,0.500867071360515
539,10,0.0272071130160075,0.0272071130160075,-10.2958552400176,-10.2958552400176
539,11,0.0260348635529968,0.0260348635529968,-21.0925775513957,-21.0925775513957
539,12,0.0266694387690113,0.0266694387690113,-28.996326838537,-28.996326838537
540,1,0.0249986300236715,0.0249986300236715,-31.2875738180395,-31.2875738180395
540,2,0.0250177714676056,0.0250177714676056,-28.4849408453531,-28.4849408453531
540,3,0.024975726651088,0.024975726651088,-20.828005169006,-20.828005169006
540,4,0.0267568894647091,0.0267568894647091,-10.3684365199724,-10.3684365199724
540,5,0.0263266539857123,0.0263266539857123,0.0911321290610996,0.0911321290610996
540,6,0.0263917502318937,0.0263917502318937,7.74806780540823,7.74806780540823
540,7,0.025652495346874,0.025652495346874,10.5507007780947,10.5507007780947
540,8,0.0247271513402827,0.0247271513402827,7.74806780540825,7.74806780540825
540,9,0.0252604494359319,0.0252604494359319,0.0911321290611085,0.0911321290611085
540,10,0.0261260465257837,0.0261260465257837,-10.3684365199724,-10.3684365199724
540,11,0.0271951608034876,0.0271951608034876,-20.828005169006,-20.828005169006
540,12,0.0269273257964524,0.0269273257964524,-28.4849408453531,-28.4849408453531
541,1,0.0277692827847346,0.0277692827847346,-31.5815916964504,-31.5815916964504
541,2,0.0257360176886203,0.0257360176886203,-28.7595973754704,-28.7595973754704
541,3,0.0266908490911548,0.0266908490911548,-21.0497655118822,-21.0497655118822
541,4,0.0263042934132349,0.0263042934132349,-10.5179393273141,-10.5179393273141
541,5,0.0254891690894233,0.0254891690894233,0.0138868572540041,0.0138868572540041
541,6,0.0279306054706779,0.0279306054706779,7.72371872084216,7.72371872084216
541,7,0.0260806566077176,0.0260806566077176,10.5457130418221,10.5457130418221
541,8,0.0279680200795582,0.0279680200795582,7.72371872084218,7.72371872084218
541,9,0.0279401440297296,0.0279401440297296,0.0138868572540147,0.0138868572540147
541,10,0.0269493203867633,0.0269493203867633,-10.5179393273141,-10.5179393273141
541,11,0.0281004109611998,0.0281004109611998,-21.0497655118822,-21.0497655118822
541,12,0.0257876936130056,0.0257876936130056,-28.7595973754704,-28.7595973754704
542,1,0.0290981768743238,0.0290981768743238,-31.6247279257058,-31.6247279257058
542,2,0.0266211261251977,0.0266211261251977,-28.7789084139426,-28.7789084139426
542,3,0.0275543664607068,0.0275543664607068,-21.0039849186347,-21.0039849186347
542,4,0.0274028784138193,0.0274028784138193,-10.3832419115636,-10.3832419115636
542,5,0.0272774959132211,0.0272774959132211,0.237501095507413,0.237501095507413
542,6,0.0269322677538885,0.0269322677538885,8.0124245908153,8.0124245908153
542,7,0.0284843251899925,0.0284843251899925,10.8582441025785,10.8582441025785
542,8,0.0280745087671773,0.0280745087671773,8.01242459081532,8.01242459081532
542,9,0.0287406302366694,0.0287406302366694,0.237501095507424,0.237501095507424
542,10,0.026459304785234,0.026459304785234,-10.3832419115636,-10.3832419115636
542,11,0.0273958153223458,0.0273958153223458,-21.0039849186347,-21.0039849186347
542,12,0.0265724383526294,0.0265724383526294,-28.7789084139426,-28.7789084139426
543,1,0.0264909929621343,0.0264909929621343,-31.7563747716107,-31.7563747716107
543,2,0.0268245973469309,0.0268245973469309,-28.9334892683561,-28.9334892683561
543,3,0.0277887843709783,0.0277887843709783,-21.2212226495151,-21.2212226495151
543,4,0.0277010609038126,0.0277010609038126,-10.6860705274195,-10.6860705274195
543,5,0.0282908528146314,0.0282908528146314,-0.150918405323942,-0.150918405323942
543,6,0.0266120144737922,0.0266120144737922,7.56134821351711,7.56134821351711
543,7,0.0260959477869065,0.0260959477869065,10.3842337167717,10.3842337167717
543,8,0.0277418824045943,0.0277418824045943,7.56134821351712,7.56134821351712
543,9,0.0278442501632347,0.0278442501632347,-0.150918405323932,-0.150918405323932
543,10,0.027451250894488,0.027451250894488,-10.6860705274195,-10.6860705274195
543,11,0.0275268852055474,0.0275268852055474,-21.2212226495151,-21.2212226495151
543,12,0.028061323665741,0.028061323665741,-28.9334892683561,-28.9334892683561
544,1,0.0269651887052073,0.0269651887052073,-31.2034586323361,-31.2034586323361
544,2,0.0273701925789789,0.0273701925789789,-28.4616040188905,-28.4616040188905
544,3,0.0264010170438826,0.0264010170438826,-20.97071790799,-20.97071790799
544,4,0.027442310599548,0.027442310599548,-10.7379771836439,-10.7379771836439
544,5,0.0280015706888677,0.0280015706888677,-0.505236459297816,-0.505236459297816
544,6,0.0267461548503803,0.0267461548503803,6.9856496516027,6.9856496516027
544,7,0.0265156920645473,0.0265156920645473,9.7275042650483,9.7275042650483
544,8,0.0273247451950842,0.0273247451950842,6.98564965160271,6.98564965160271
544,9,0.0282444436672192,0.0282444436672192,-0.505236459297807,-0.505236459297807
544,10,0.0284109208856138,0.0284109208856138,-10.7379771836439,-10.7379771836439
544,11,0.0268277982450678,0.0268277982450678,-20.97071790799,-20.97071790799
544,12,0.0279928745577999,0.0279928745577999,-28.4616040188905,-28.4616040188905
545,1,0.0270112459160175,0.0270112459160175,-31.6801105473847,-31.6801105473847
545,2,0.0269934758088989,0.0269934758088989,-28.8862016683825,-28.8862016683825
545,3,0.0263808508076136,0.0263808508076136,-21.2531006592309,-21.2531006592309
545,4,0.0276825428796963,0.0276825428796963,-10.8260907710772,-10.8260907710772
545,5,0.0279930279984519,0.0279930279984519,-0.399080882923521,-0.399080882923521
545,6,0.025811198810449,0.025811198810449,7.23402012622808,7.23402012622808
545,7,0.0270690568304338,0.0270690568304338,10.0279290052302,10.0279290052302
545,8,0.0266835982972778,0.0266835982972778,7.2340201262281,7.2340201262281
545,9,0.0276362312931816,0.0276362312931816,-0.399080882923512,-0.399080882923512
545,10,0.0258588804430277,0.0258588804430277,-10.8260907710772,-10.8260907710772
545,11,0.0265990375523305,0.0265990375523305,-21.2531006592309,-21.2531006592309
545,12,0.0280235348122318,0.0280235348122318,-28.8862016683825,-28.8862016683825
546,1,0.0267517715893973,0.0267517715893973,-31.7829828459956,-31.7829828459956
546,2,0.0264613545822978,0.0264613545822978,-28.9892246250814,-28.9892246250814
546,3,0.0255495518359731,0.0255495518359731,-21.3565352214806,-21.3565352214806
